season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2024,Fadil,Diggs,EDGE,Texas A&M,Syracuse,2023-12-06T19:01:00.000Z,0.92,4.0,Immediate
2024,DJ,Uiagalelei,QB,Oregon State,Florida State,2023-11-30T16:00:00.000Z,0.91,4.0,Immediate
2024,Will,Sheppard,WR,Vanderbilt,Colorado,2023-12-04T16:43:00.000Z,0.91,4.0,Immediate
2024,Chris,Brazzell II,WR,Tulane,Tennessee,2023-12-04T21:12:00.000Z,0.91,4.0,Immediate
2024,Max,Brosmer,QB,New Hampshire,Minnesota,2023-11-24T16:40:00.000Z,0.9,4.0,Immediate
2024,Ephesians,Prysock,CB,Arizona,Washington,2024-01-17T06:00:00.000Z,0.9,4.0,Immediate
2024,Vincent,Genatone,LB,Montana,Nebraska,2024-04-18T00:06:00.000Z,,,Immediate
2024,Tremel,States-Jones,S,South Alabama,Rhode Island,2024-04-22T20:32:00.000Z,,2.0,Immediate
2024,Cam,Pedro,WR,Marshall,Southeast Missouri State,2024-04-16T09:57:00.000Z,,3.0,Immediate
2024,Jacoby,Bellazar,WR,Mississippi State,Grambling,2023-11-16T00:11:00.000Z,,3.0,Immediate
2024,Ethan,Duane,P,Old Dominion,Buffalo,2023-12-01T17:14:00.000Z,,2.0,Immediate
2024,Nyland,Green,CB,Georgia,Purdue,2023-12-06T16:06:00.000Z,0.95,4.0,Immediate
2024,Holden,Staes,TE,Notre Dame,Tennessee,2023-12-05T00:06:00.000Z,0.93,4.0,Immediate
2024,Deion,Burks,WR,Purdue,Oklahoma,2023-12-04T13:54:00.000Z,0.92,4.0,Immediate
2024,Austin,Mack,QB,Washington,Alabama,2024-01-14T19:36:00.000Z,0.92,4.0,Immediate
2024,BJ,Green,DL,Arizona State,Colorado,2023-12-04T23:00:00.000Z,0.91,4.0,Immediate
2024,Caullin,Lacy,WR,South Alabama,Louisville,2023-12-01T16:18:00.000Z,0.91,4.0,Immediate
2024,Anton,Juncaj,DL,UAlbany,Arkansas,2023-12-18T15:52:00.000Z,0.9,4.0,Immediate
2024,Cole,Martin,CB,Oregon,Arizona State,2024-01-04T00:53:00.000Z,0.9,4.0,Immediate
2024,Savion,Byrd,OT,Oklahoma,SMU,2023-12-07T22:55:00.000Z,0.9,4.0,Immediate
2024,Jayden,Maiava,QB,UNLV,USC,2024-01-02T02:49:00.000Z,0.9,4.0,Immediate
2024,Rico,Walker,TE,Maryland,Auburn,2023-12-04T15:14:00.000Z,0.9,4.0,Immediate
2024,Jahmal,Banks,WR,Wake Forest,Nebraska,2023-12-08T16:50:00.000Z,0.9,4.0,Immediate
2024,Teddye,Buchanan,LB,UC Davis,California,2023-11-29T00:56:00.000Z,0.89,3.0,Immediate
2024,J'Mond,Tapp,EDGE,Texas,Arizona State,2024-04-17T14:25:00.000Z,0.89,3.0,Immediate
2024,Antonio,Kite,CB,Alabama,Auburn,2024-01-13T18:38:00.000Z,0.89,3.0,Immediate
2024,Andre,Greene Jr.,WR,North Carolina,Virginia,2023-12-04T12:01:00.000Z,0.89,3.0,Immediate
2024,Omar,Aigbedion,IOL,Montana State,Baylor,2023-12-05T03:37:00.000Z,0.89,3.0,Immediate
2024,Akili,Arnold,S,Oregon State,USC,2023-12-07T00:24:00.000Z,0.89,3.0,Immediate
2024,CJ,West,DL,Kent State,Indiana,2024-04-16T17:47:00.000Z,0.89,3.0,Immediate
2024,KJ,Jefferson,QB,Arkansas,UCF,2023-12-16T18:06:00.000Z,0.89,3.0,Immediate
2024,Jakobe,Thomas,S,Middle Tennessee,Tennessee,2023-11-28T16:38:00.000Z,0.89,3.0,Immediate
2024,Brady,Hunt,TE,Ball State,South Carolina,2023-12-04T14:23:00.000Z,0.89,3.0,Immediate
2024,Kendrick,Simpkins,S,Western Kentucky,Baylor,2023-12-17T16:10:00.000Z,0.89,3.0,Immediate
2024,Ethan,Robinson,CB,Bucknell,Minnesota,2023-12-04T13:00:00.000Z,0.88,3.0,Immediate
2024,Maxie,Baudoin IV,DL,Tulane,Louisiana,2024-04-22T16:36:00.000Z,,3.0,Immediate
2024,Stantavious,Smith,DL,South Florida,Florida A&M,2024-04-17T18:33:00.000Z,,3.0,Immediate
2024,Lance,Heard,OT,LSU,Tennessee,2024-01-02T18:09:00.000Z,0.94,4.0,Immediate
2024,Amari,Niblack,TE,Alabama,Texas,2024-01-14T20:12:00.000Z,0.93,4.0,Immediate
2024,Jardin,Gilbert,S,Texas A&M,LSU,2023-12-05T17:40:00.000Z,0.93,4.0,Immediate
2024,King,Mack,S,Penn State,Alabama,2024-05-02T18:44:00.000Z,0.92,4.0,Immediate
2024,Quency,Wiggins,DL,LSU,Colorado,2023-12-08T15:57:00.000Z,0.92,4.0,Immediate
2024,Riley,Leonard,QB,Duke,Notre Dame,2023-11-29T21:30:00.000Z,0.92,4.0,Immediate
2024,Dequan,Finn,QB,Toledo,Baylor,2023-12-05T00:08:00.000Z,0.91,4.0,Immediate
2024,Kedrick,Reescano,RB,Ole Miss,Arizona,2024-04-30T21:25:00.000Z,0.91,4.0,Immediate
2024,Shawn,Murphy,LB,Alabama,Florida State,2024-01-14T03:05:00.000Z,0.91,4.0,Immediate
2024,Cameron,Ball,TE,Buffalo,Mississippi State,2023-12-12T01:40:00.000Z,0.9,4.0,Immediate
2024,Chip,Trayanum,RB,Ohio State,Kentucky,2023-12-06T22:35:00.000Z,0.9,4.0,Immediate
2024,DeAndre,Jules,DL,Pittsburgh,South Carolina,2023-11-29T21:26:00.000Z,0.9,4.0,Immediate
2024,Cole,Rusk,TE,Murray State,Illinois,2023-12-26T06:00:00.000Z,0.9,4.0,Immediate
2024,Jackson,Smith,K,Kentucky,Western Kentucky,2024-04-22T16:32:00.000Z,,2.0,Immediate
2024,Davian,Mayo,LB,Bowling Green,Central Arkansas,2024-04-21T14:34:00.000Z,,3.0,Immediate
2024,Cayden,Green,OT,Oklahoma,Missouri,2023-12-12T19:23:00.000Z,0.95,4.0,Immediate
2024,Nic,Scourton,EDGE,Purdue,Texas A&M,2023-12-26T15:43:00.000Z,0.94,4.0,Immediate
2024,Colbie,Young,WR,Miami,Georgia,2023-12-09T22:45:00.000Z,0.93,4.0,Immediate
2024,Ja'Quinden,Jackson,RB,Utah,Arkansas,2023-12-27T15:07:00.000Z,0.92,4.0,Immediate
2024,KeAndre,Lambert-Smith,WR,Penn State,Auburn,2024-04-15T19:55:00.000Z,0.92,4.0,Immediate
2024,Jalin,Conyers,TE,Arizona State,Texas Tech,2023-11-30T22:24:00.000Z,0.91,4.0,Immediate
2024,Tyler,Williams,WR,Georgia,Minnesota,2024-04-16T22:01:00.000Z,0.91,4.0,Immediate
2024,Tamarion,McDonald,S,Tennessee,Louisville,2023-12-13T15:36:00.000Z,0.9,4.0,Immediate
2024,Denver,Harris,CB,LSU,UTSA,2023-12-29T14:48:00.000Z,0.9,4.0,Immediate
2024,J.C.,Davis,OT,New Mexico,Illinois,2023-11-29T16:42:00.000Z,0.9,4.0,Immediate
2024,Kyle,Kennard,EDGE,Georgia Tech,South Carolina,2023-12-04T14:51:00.000Z,0.9,4.0,Immediate
2024,Mario,Williams,WR,USC,Tulane,2023-12-15T15:53:00.000Z,0.9,4.0,Immediate
2024,Dayon,Hayes,DL,Pittsburgh,Colorado,2024-04-16T02:04:00.000Z,0.89,3.0,Immediate
2024,Trikweze,Bridges,CB,Oregon,Florida,2023-12-05T21:51:00.000Z,0.89,3.0,Immediate
2024,Isaiah,Bond,WR,Alabama,Texas,2024-01-12T18:19:00.000Z,0.98,5.0,Immediate
2024,Dante,Moore,QB,UCLA,Oregon,2023-12-04T14:32:00.000Z,0.95,4.0,Immediate
2024,London,Humphreys,WR,Vanderbilt,Georgia,2023-12-04T13:30:00.000Z,0.94,4.0,Immediate
2024,Marcus,Harris,CB,Idaho,California,2023-12-11T06:00:00.000Z,0.93,4.0,Immediate
2024,Jaden,Rashada,QB,Arizona State,Georgia,2024-04-19T00:14:00.000Z,0.92,4.0,Immediate
2024,Raheim,Sanders,RB,Arkansas,South Carolina,2023-12-06T03:53:00.000Z,0.92,4.0,Immediate
2024,Cyrus,Allen,WR,Louisiana Tech,Texas A&M,2023-12-04T14:50:00.000Z,0.91,4.0,Immediate
2024,Ja'Corey,Brooks,WR,Alabama,Louisville,2023-12-07T20:11:00.000Z,0.91,4.0,Immediate
2024,Kyle,McCord,QB,Ohio State,Syracuse,2023-12-04T12:03:00.000Z,0.91,4.0,Immediate
2024,Marley,Cook,DL,Middle Tennessee,Miami,2023-11-27T14:32:00.000Z,0.9,4.0,Immediate
2024,Yam,Banks,S,South Alabama,Ole Miss,2024-01-02T17:43:00.000Z,0.9,4.0,Immediate
2024,Nate,Johnson,QB,Utah,Vanderbilt,2023-12-04T21:09:00.000Z,0.9,4.0,Immediate
2024,Corey,Platt Jr.,LB,Tulane,Houston,2023-12-09T16:28:00.000Z,0.9,4.0,Immediate
2024,Kendy,Charles,DL,Liberty,Duke,2023-12-06T20:46:00.000Z,0.9,4.0,Immediate
2024,Preston,Hodge,S,Liberty,Colorado,2023-12-13T20:49:00.000Z,0.9,4.0,Immediate
2024,Tyler,Baron,EDGE,Louisville,Miami,2024-04-24T15:41:00.000Z,0.92,4.0,Immediate
2024,Jaishawn,Barham,LB,Maryland,Michigan,2023-12-04T14:54:00.000Z,0.91,4.0,Immediate
2024,Korey,Foreman,EDGE,USC,Fresno State,2023-12-19T21:50:00.000Z,0.91,4.0,Immediate
2024,Rico,Flores,WR,Notre Dame,UCLA,2023-12-04T14:17:00.000Z,0.91,4.0,Immediate
2024,Malik,Benson,WR,Alabama,Florida State,2024-01-03T21:49:00.000Z,0.91,4.0,Immediate
2024,Braylon,James,WR,Notre Dame,TCU,2023-12-04T13:52:00.000Z,0.9,4.0,Immediate
2024,Kam,Alexander,CB,UTSA,Oregon,2023-12-29T03:01:00.000Z,0.9,4.0,Immediate
2024,Taeshaun,Lyons,WR,Washington,Utah,2023-12-22T16:19:00.000Z,0.9,4.0,Immediate
2024,Germie,Bernard,WR,Washington,Alabama,2024-01-15T06:00:00.000Z,0.9,4.0,Immediate
2024,Jake,Johnson,TE,Texas A&M,North Carolina,2023-12-06T15:35:00.000Z,0.92,4.0,Immediate
2024,Trey,Amos,CB,Alabama,Ole Miss,2024-01-16T04:24:00.000Z,0.92,4.0,Immediate
2024,Will,Howard,QB,Kansas State,Ohio State,2023-11-27T22:06:00.000Z,0.92,4.0,Immediate
2024,Jack,Kelly,EDGE,Weber State,BYU,2023-12-01T02:10:00.000Z,0.91,4.0,Immediate
2024,Kris,Mitchell,WR,Florida International,Notre Dame,2023-11-29T14:16:00.000Z,0.91,4.0,Immediate
2024,Wayne,Matthews III,LB,Old Dominion,Michigan State,2023-12-29T14:52:00.000Z,0.91,4.0,Immediate
2024,Roydell,Williams,RB,Alabama,Florida State,2024-01-05T20:30:00.000Z,0.91,4.0,Immediate
2024,Rayyan,Buell,DL,Ohio,Colorado,2024-04-15T20:21:00.000Z,0.9,4.0,Immediate
2024,Tyler,Johnson,IOL,Houston,Colorado,2023-12-07T14:35:00.000Z,0.9,4.0,Immediate
2024,Dorian,Singer,WR,USC,Utah,2024-01-03T06:00:00.000Z,0.9,4.0,Immediate
2024,Kurtis,Rourke,QB,Ohio,Indiana,2023-12-05T16:48:00.000Z,0.9,4.0,Immediate
2024,Nate,Clifton,DL,Vanderbilt,USC,2023-12-04T15:30:00.000Z,0.9,4.0,Immediate
2024,Benjamin,Yurosek,TE,Stanford,Georgia,2023-12-13T17:13:00.000Z,0.9,4.0,Immediate
2024,Kaleb,Elarms-Orr,LB,California,TCU,2023-12-04T16:38:00.000Z,0.9,4.0,Immediate
2024,Collins,Acheampong,EDGE,Miami,UCLA,2023-12-31T18:46:00.000Z,0.89,3.0,Immediate
2024,Addison,Nichols,IOL,Tennessee,Arkansas,2023-12-05T00:06:00.000Z,0.89,3.0,Immediate
2024,Bangally,Kamara,LB,Pittsburgh,South Carolina,2023-12-04T16:37:00.000Z,0.89,3.0,Immediate
2024,Tahj,Ra-El,S,Old Dominion,Memphis,2023-12-30T06:00:00.000Z,0.89,3.0,Immediate
2024,LaJohntay,Wester,WR,Florida Atlantic,Colorado,2023-12-15T19:20:00.000Z,0.89,3.0,Immediate
2024,Jonathan,Jefferson,DL,Georgia,SMU,2023-12-04T19:07:00.000Z,0.89,3.0,Immediate
2024,Obi,Ezeigbo,EDGE,Gannon,Oklahoma State,2023-11-15T23:15:00.000Z,0.89,3.0,Immediate
2024,Jalen,Huskey,CB,Bowling Green,Maryland,2023-12-04T21:20:00.000Z,0.89,3.0,Immediate
2024,Davon,Booth,RB,Utah State,Mississippi State,2024-04-18T14:27:00.000Z,0.88,3.0,Immediate
2024,Khalil,Jacobs,LB,South Alabama,Missouri,2024-04-26T21:11:00.000Z,0.88,3.0,Immediate
2024,Vinny,Sciury,IOL,Toledo,Texas Tech,2023-12-04T20:37:00.000Z,0.88,3.0,Immediate
2024,Brashard,Smith,WR,Miami,SMU,2023-12-30T15:10:00.000Z,0.88,3.0,Immediate
2024,Ethan,Miner,IOL,North Texas,Mississippi State,2023-11-29T20:08:00.000Z,0.88,3.0,Immediate
2024,Davonte,Brown,CB,Miami,Florida State,2024-01-02T16:08:00.000Z,0.88,3.0,Immediate
2024,Ladarius,Tennison,S,Ole Miss,UCF,2024-01-05T19:00:00.000Z,0.88,3.0,Immediate
2024,Domani,Jackson,CB,USC,Alabama,2023-12-19T15:51:00.000Z,0.92,4.0,Immediate
2024,Julian,Fleming,WR,Ohio State,Penn State,2023-12-04T17:14:00.000Z,0.92,4.0,Immediate
2024,Xzavier,McLeod,DL,South Carolina,Georgia,2023-12-04T16:51:00.000Z,0.91,4.0,Immediate
2024,Woody,Marks,RB,Mississippi State,USC,2023-12-11T03:02:00.000Z,0.9,4.0,Immediate
2024,Kadarius,Calloway,RB,Old Dominion,California,2023-12-20T21:22:00.000Z,0.9,4.0,Immediate
2024,Grayson,McCall,QB,Coastal Carolina,NC State,2023-11-29T18:30:00.000Z,0.9,4.0,Immediate
2024,Brendan,Sorsby,QB,Indiana,Cincinnati,2023-11-27T22:03:00.000Z,0.9,4.0,Immediate
2024,Marcus,Ratcliffe,S,San Diego State,Texas A&M,2023-12-01T16:27:00.000Z,0.9,4.0,Immediate
2024,Sione,Lolohea,DL,Oregon State,Florida State,2024-01-05T06:00:00.000Z,0.9,4.0,Immediate
2024,Seth,McLaughlin,IOL,Alabama,Ohio State,2024-01-03T21:50:00.000Z,0.9,4.0,Immediate
2024,Jaydon,Hill,CB,Florida,Texas A&M,2023-12-29T19:33:00.000Z,0.89,3.0,Immediate
2024,Josh,Cuevas,TE,Washington,Alabama,2024-02-05T06:00:00.000Z,0.89,3.0,Immediate
2024,Maliq,Carr,TE,Michigan State,Houston,2023-12-09T20:36:00.000Z,0.89,3.0,Immediate
2024,Josh,Priebe,IOL,Northwestern,Michigan,2023-12-08T17:08:00.000Z,0.89,3.0,Immediate
2024,Jake,Pope,S,Alabama,Georgia,2024-01-07T20:30:00.000Z,0.89,3.0,Immediate
2024,Philip,Blidi,DL,Indiana,Auburn,2024-03-19T16:14:00.000Z,0.89,3.0,Immediate
2024,DJ,Douglas,S,Tulane,Florida,2023-12-06T18:33:00.000Z,0.89,3.0,Immediate
2024,Jonah,Coleman,RB,Arizona,Washington,2024-01-15T17:53:00.000Z,0.89,3.0,Immediate
2024,Robert,Lewis,WR,Georgia State,Auburn,2023-12-04T15:30:00.000Z,0.89,3.0,Immediate
2024,T.J.,Jackson,DL,Troy,West Virginia,2023-12-27T17:15:00.000Z,0.89,3.0,Immediate
2024,Bill,Norton,DL,Arizona,Texas,2024-04-12T20:07:00.000Z,0.88,3.0,Immediate
2024,Michael,Carmody,OT,Notre Dame,UCLA,2023-12-12T01:39:00.000Z,0.88,3.0,Immediate
2024,Savion,Riley,S,Miami,Colorado,2024-04-29T21:10:00.000Z,0.88,3.0,Immediate
2024,Jyaire,Brown,CB,Ohio State,LSU,2023-12-05T21:07:00.000Z,0.88,3.0,Immediate
2024,Tahveon,Nicholson,CB,Illinois,Louisville,2023-12-04T20:09:00.000Z,0.88,3.0,Immediate
2024,Derrick,Harmon,DL,Michigan State,Oregon,2024-04-23T17:22:00.000Z,0.91,4.0,Immediate
2024,Scooby,Williams,LB,Florida,Texas A&M,2024-01-02T19:33:00.000Z,0.9,4.0,Immediate
2024,Tobias,Merriweather,WR,Notre Dame,California,2023-12-04T14:04:00.000Z,0.9,4.0,Immediate
2024,Logan,Diggs,RB,LSU,Ole Miss,2024-01-05T19:38:00.000Z,0.9,4.0,Immediate
2024,Sebastian,Valdez,DL,Montana State,Washington,2023-12-13T02:19:00.000Z,0.9,4.0,Immediate
2024,Dymere,Miller,WR,Monmouth,Rutgers,2023-11-28T06:00:00.000Z,0.9,4.0,Immediate
2024,Mikey,Matthews,WR,Utah,California,2023-12-06T21:25:00.000Z,0.9,4.0,Immediate
2024,Aeneas,Peebles,DL,Duke,Virginia Tech,2023-11-29T14:24:00.000Z,0.89,3.0,Immediate
2024,Andrew,Depaepe,EDGE,Michigan State,Indiana,2024-04-23T16:48:00.000Z,0.89,3.0,Immediate
2024,Marcus,Carroll,RB,Georgia State,Missouri,2023-12-04T14:09:00.000Z,0.89,3.0,Immediate
2024,Eli,Stowers,TE,New Mexico State,Vanderbilt,2024-04-11T18:50:00.000Z,0.89,3.0,Immediate
2024,David,Ojiegbe,EDGE,Clemson,Pittsburgh,2023-12-05T17:10:00.000Z,0.89,3.0,Immediate
2024,Cameron,Calhoun,CB,Michigan,Utah,2023-12-28T06:00:00.000Z,0.89,3.0,Immediate
2024,Zeed,Haynes,WR,Georgia,Syracuse,2023-12-12T19:45:00.000Z,0.89,3.0,Immediate
2024,Michael,Trigg,TE,Ole Miss,Baylor,2023-12-23T16:04:00.000Z,0.89,3.0,Immediate
2024,Jordan,McDonald,RB,UCF,Boston College,2023-12-04T15:27:00.000Z,0.89,3.0,Immediate
2024,De'Nylon,Morrissette,WR,Georgia,Purdue,2023-12-26T06:00:00.000Z,0.89,3.0,Immediate
2024,Leon,Lowery,LB,Syracuse,Wisconsin,2023-11-27T23:06:00.000Z,0.89,3.0,Immediate
2024,Kamari,Morales,TE,North Carolina,Boston College,2023-11-27T13:26:00.000Z,0.88,3.0,Immediate
2024,Gerquan,Scott,IOL,Southern Miss,Ole Miss,2023-11-27T15:41:00.000Z,0.88,3.0,Immediate
2024,Ty,French,EDGE,Gardner-Webb,West Virginia,2023-12-06T18:09:00.000Z,0.88,3.0,Immediate
2024,Khurtiss,Perry,DL,Alabama,Virginia Tech,2024-04-23T17:14:00.000Z,0.88,3.0,Immediate
2024,Jerand,Bradley,WR,Texas Tech,Boston College,2023-12-04T19:48:00.000Z,0.88,3.0,Immediate
2024,Bryon,Threats,S,Cincinnati,UCF,2023-12-04T19:33:00.000Z,0.88,3.0,Immediate
2024,Mehki,Miller,S,New Mexico State,Cincinnati,2023-12-27T16:49:00.000Z,0.88,3.0,Immediate
2024,George,Pettaway,RB,North Carolina,James Madison,2023-12-04T15:22:00.000Z,0.88,3.0,Immediate
2024,Jermod,McCoy,CB,Oregon State,Tennessee,2023-12-05T18:17:00.000Z,0.9,4.0,Immediate
2024,Tomiwa,Durojaiye,DL,West Virginia,Florida State,2024-01-02T14:08:00.000Z,0.9,4.0,Immediate
2024,TJ,Ferguson,IOL,Alabama,Florida State,2024-01-03T21:50:00.000Z,0.9,4.0,Immediate
2024,Xavian,Sorey Jr.,LB,Georgia,Arkansas,2023-12-07T21:13:00.000Z,0.9,4.0,Immediate
2024,John,Pius,EDGE,William & Mary,Wisconsin,2023-12-04T14:33:00.000Z,0.9,4.0,Immediate
2024,Mishael,Powell,S,Washington,Miami,2024-01-12T19:55:00.000Z,0.9,4.0,Immediate
2024,Dae'Quan,Wright,TE,Virginia Tech,Ole Miss,2023-11-28T17:16:00.000Z,0.9,4.0,Immediate
2024,Will,Kacmarek,TE,Ohio,Ohio State,2023-12-29T19:32:00.000Z,0.89,3.0,Immediate
2024,Elijah,Herring,LB,Tennessee,Memphis,2024-04-16T00:10:00.000Z,0.89,3.0,Immediate
2024,Sam,Leavitt,QB,Michigan State,Arizona State,2023-12-04T13:55:00.000Z,0.89,3.0,Immediate
2024,Jordan,Clark,S,Arizona State,Notre Dame,2023-12-01T22:07:00.000Z,0.89,3.0,Immediate
2024,Rod,Heard II,CB,Northwestern,Notre Dame,2023-12-28T22:22:00.000Z,0.89,3.0,Immediate
2024,Jacory,Croskey-Merritt,RB,New Mexico,Arizona,2024-01-25T15:34:00.000Z,0.89,3.0,Immediate
2024,Jaheim,Thomas,LB,Arkansas,Wisconsin,2023-12-30T20:10:00.000Z,0.89,3.0,Immediate
2024,Blye,Hill,CB,Saint Francis (PA),Nebraska,2023-12-04T17:59:00.000Z,0.89,3.0,Immediate
2024,Sam,Franklin,RB,UT Martin,Oklahoma,2023-12-04T15:42:00.000Z,0.89,3.0,Immediate
2024,Zion,Young,EDGE,Michigan State,Missouri,2023-12-04T15:59:00.000Z,0.89,3.0,Immediate
2024,Silas,Bolden,WR,Oregon State,Texas,2024-01-03T00:23:00.000Z,0.9,4.0,Immediate
2024,Elijhah,Badger,WR,Arizona State,Florida,2024-04-20T18:19:00.000Z,0.9,4.0,Immediate
2024,Will,Rogers,QB,Mississippi State,Washington,2023-11-24T22:33:00.000Z,0.9,4.0,Immediate
2024,Asa,Turner,S,Washington,Florida,2024-01-12T06:00:00.000Z,0.89,3.0,Immediate
2024,Phillip,Dunnam,S,Indiana,Florida Atlantic,2023-11-28T15:50:00.000Z,0.89,3.0,Immediate
2024,Kobe,Singleton,CB,Liberty,Oregon State,2024-01-02T06:00:00.000Z,0.89,3.0,Immediate
2024,Devean,Deal,EDGE,Tulane,TCU,2023-12-08T18:18:00.000Z,0.89,3.0,Immediate
2024,Chris,McClellan,DL,Florida,Missouri,2023-12-03T20:46:00.000Z,0.89,3.0,Immediate
2024,AJ,Swann,QB,Vanderbilt,LSU,2023-12-04T13:49:00.000Z,0.89,3.0,Immediate
2024,Oscar,Adaway III,RB,North Texas,South Carolina,2023-12-07T20:46:00.000Z,0.89,3.0,Immediate
2024,Branson,Hickman,IOL,SMU,Oklahoma,2024-01-22T19:06:00.000Z,0.89,3.0,Immediate
2024,Eric,McAlister,WR,Boise State,TCU,2023-11-06T14:15:00.000Z,0.89,3.0,Immediate
2024,Johncarlos,Miller II,TE,Elon,Texas Tech,2023-12-03T21:50:00.000Z,0.89,3.0,Immediate
2024,Audric,Harris,WR,Arizona,Washington,2024-01-17T16:04:00.000Z,0.89,3.0,Immediate
2024,Anthony,Hankerson,RB,Colorado,Oregon State,2023-12-04T15:28:00.000Z,0.88,3.0,Immediate
2024,Evan,Pryor,RB,Ohio State,Cincinnati,2023-12-04T12:06:00.000Z,0.88,3.0,Immediate
2024,Darrius,Clemons,WR,Michigan,Oregon State,2024-01-10T06:00:00.000Z,0.88,3.0,Immediate
2024,Ja'Mori,Maclin,WR,North Texas,Kentucky,2023-11-29T20:23:00.000Z,0.88,3.0,Immediate
2024,Deshawn,Pace,S,Cincinnati,UCF,2023-11-29T16:41:00.000Z,0.88,3.0,Immediate
2024,Garrett,Miller,TE,Purdue,Texas A&M,2023-12-15T05:40:00.000Z,0.88,3.0,Immediate
2024,Deamontae,Diggs,DL,Youngstown State,Coastal Carolina,2024-04-17T15:10:00.000Z,0.88,3.0,Immediate
2024,Peny,Boone,RB,Louisville,UCF,2024-04-18T01:04:00.000Z,0.9,4.0,Immediate
2024,Bryun,Parham,LB,San José State,Washington,2024-01-22T06:00:00.000Z,0.89,3.0,Immediate
2024,Tre,Watson,TE,Washington,Texas A&M,2024-01-13T01:50:00.000Z,0.89,3.0,Immediate
2024,Jaxson,Moi,DL,Stanford,Tennessee,2023-12-31T22:22:00.000Z,0.89,3.0,Immediate
2024,Kendre,Gant,LB,Louisiana,Houston,2023-12-05T14:29:00.000Z,0.89,3.0,Immediate
2024,Raphael,Williams Jr.,WR,San Diego State,Pittsburgh,2023-12-29T06:00:00.000Z,0.89,3.0,Immediate
2024,Tre,Smith,EDGE,San José State,Arizona,2024-01-22T06:00:00.000Z,0.89,3.0,Immediate
2024,Rashad,Amos,RB,Miami (OH),Ole Miss,2023-12-23T19:02:00.000Z,0.89,3.0,Immediate
2024,Jaden,Richardson,WR,Tufts University,USC,2023-11-13T23:05:00.000Z,0.89,3.0,Immediate
2024,Sieh,Bangura,RB,Ohio,Minnesota,2023-12-04T16:45:00.000Z,0.89,3.0,Immediate
2024,Kenan,Johnson,CB,Georgia Tech,Utah,2023-12-01T16:35:00.000Z,0.89,3.0,Immediate
2024,Darris,Smith,EDGE,Georgia,Missouri,2023-12-04T21:00:00.000Z,0.9,4.0,Immediate
2024,Raleek,Brown,RB,USC,Arizona State,2023-12-04T15:50:00.000Z,0.9,4.0,Immediate
2024,Kyion,Grayes,WR,Ohio State,California,2024-05-01T00:33:00.000Z,0.89,3.0,Immediate
2024,Jaleel,Skinner,TE,Miami,Louisville,2023-12-06T04:09:00.000Z,0.89,3.0,Immediate
2024,Jeremiah,Hunter,WR,California,Washington,2023-12-29T13:04:00.000Z,0.89,3.0,Immediate
2024,Kristian,Story,S,Alabama,Kentucky,2024-01-03T21:51:00.000Z,0.89,3.0,Immediate
2024,Anthony,Woods,RB,Idaho,Utah,2023-12-08T01:48:00.000Z,0.89,3.0,Immediate
2024,Anthony,Booker Jr.,DL,Arkansas,SMU,2023-12-12T21:04:00.000Z,0.89,3.0,Immediate
2024,Isaiah,Hastings,DL,Alabama,Syracuse,2023-12-07T20:00:00.000Z,0.89,3.0,Immediate
2024,Ashton,Cozart,WR,Oregon,SMU,2023-12-04T15:04:00.000Z,0.89,3.0,Immediate
2024,Elijah,Sarratt,WR,James Madison,Indiana,2023-12-15T20:26:00.000Z,0.9,4.0,Immediate
2024,Randon,Fontenette,S,TCU,Vanderbilt,2023-12-05T20:32:00.000Z,0.89,3.0,Immediate
2024,Brandon,Johnson,CB,Duke,Oregon,2023-12-13T19:20:00.000Z,0.89,3.0,Immediate
2024,Kobe,Savage,S,Kansas State,Oregon,2023-12-11T20:31:00.000Z,0.89,3.0,Immediate
2024,Jay,Harris,RB,Northwest Missouri St,Oregon,2023-12-14T05:12:00.000Z,0.89,3.0,Immediate
2024,Jaylin,Lucas,RB,Indiana,Florida State,2023-12-06T18:45:00.000Z,0.89,3.0,Immediate
2024,Jordan,McCloud,QB,James Madison,Texas State,2023-12-04T17:22:00.000Z,0.89,3.0,Immediate
2024,Tyler,Foster,TE,Ohio,Oklahoma State,2023-12-17T06:00:00.000Z,0.89,3.0,Immediate
2024,Percy,Lewis,OT,Mississippi State,Auburn,2023-12-20T00:11:00.000Z,0.89,3.0,Immediate
2024,DeShawn,Hanika,TE,Iowa State,Kansas,2023-11-27T18:51:00.000Z,0.89,3.0,Immediate
2024,Chris,Tyree,WR,Notre Dame,Virginia,2023-11-27T22:38:00.000Z,0.89,3.0,Immediate
2024,Tate,Rodemaker,QB,Florida State,Southern Miss,2023-12-28T19:10:00.000Z,0.89,3.0,Immediate
2024,Nolan,Rucci,OT,Wisconsin,Penn State,2024-01-04T21:29:00.000Z,0.89,3.0,Immediate
2024,Thor,Griffith,DL,Harvard,Louisville,2023-11-24T22:58:00.000Z,0.89,3.0,Immediate
2024,Sterling,Webb,DL,New Mexico State,Missouri,2023-12-26T17:14:00.000Z,0.89,3.0,Immediate
2024,Devin,Grant,S,Buffalo,Syracuse,2023-12-11T19:37:00.000Z,0.89,3.0,Immediate
2024,Mario,Anderson,RB,South Carolina,Memphis,2023-12-06T16:33:00.000Z,0.89,3.0,Immediate
